chr1	99819	100554	7.206982833	color=blue
chr1	100572	101307	7.758476862	color=blue
chr1	101364	101577	2.436115984	color=blue
chr1	101826	102069	2.479337324	color=blue
chr1	102102	103248	8.270255672	color=blue
chr1	103244	103454	-0.931436364	color=blue
chr1	103515	104442	6.046784906	color=blue
chr1	104520	104709	0.778877741	color=blue
chr1	105172	106348	4.109859221	color=blue
chr1	106344	107730	3.838972808	color=blue
chr1	107693	108761	3.320392175	color=blue
chr1	108767	109859	3.745890998	color=blue
chr1	110476	110848	7.564828361	color=blue
chr1	111006	111873	5.135070357	color=blue
chr1	111982	113491	8.617294989	color=blue
chr1	113559	113847	3.609007441	color=blue
chr1	113848	114034	2.382936648	color=blue
chr1	114060	115080	8.418938924	color=blue
chr1	115063	116311	8.978697804	color=blue
chr1	116381	117386	7.934372678	color=blue
chr1	117559	117751	0.586551019	color=blue
chr1	117857	118943	9.917012906	color=blue
chr1	119054	119579	10.26559584	color=blue
chr1	119638	119821	3.88561009	color=blue
chr1	119974	120592	9.099099535	color=blue
chr1	120584	120959	7.412914009	color=blue
chr1	121124	121304	0.312531098	color=blue
chr1	121645	122491	9.94339249	color=blue
chr1	122532	122955	8.849751872	color=blue
chr1	123425	124187	7.02381385	color=blue
chr1	124183	125380	6.725715825	color=blue
chr1	125392	125896	5.875312503	color=blue
chr1	126068	127469	5.687744885	color=blue
chr1	127780	128824	8.522669019	color=blue
chr1	128801	129773	9.293354886	color=blue
chr1	129788	131225	10.50932756	color=blue
chr1	131301	131883	9.896457265	color=blue
chr1	131951	134354	11.41025562	color=blue
chr1	134771	135506	7.869502849	color=blue
chr1	135660	137205	4.210922998	color=blue
chr1	137353	138346	9.342485416	color=blue
chr1	138299	139382	8.01065714	color=blue
chr1	139365	140163	8.209641475	color=blue
chr1	140200	141133	7.328257562	color=blue
chr1	141292	142012	5.724562963	color=blue
chr1	141977	142310	4.221559673	color=blue
chr1	142423	143104	10.57188326	color=blue
chr1	143317	144637	5.154464157	color=blue
chr1	144970	145192	-1.692106678	color=blue
chr1	145266	145854	6.758917431	color=blue
chr1	146032	146653	7.058641234	color=blue
chr1	146652	147216	7.281781053	color=blue
chr1	147375	150900	9.469851343	color=blue
chr1	150853	154609	9.560292263	color=blue
chr1	154671	155853	7.124920154	color=blue
chr1	155849	159203	8.552959172	color=blue
chr1	159258	159480	1.525139021	color=blue
chr1	159479	159905	3.677215797	color=blue
chr1	159901	160093	-0.352357137	color=blue
chr1	160089	160689	4.591413533	color=blue
chr1	160772	160997	-0.416576718	color=blue
chr1	161011	161233	0.602438304	color=blue
chr1	161298	161523	2.444478239	color=blue
chr1	161655	161886	2.553642233	color=blue
chr1	162003	163596	8.419927957	color=blue
chr1	164014	164242	7.37861892	color=blue
chr1	164506	165409	8.111636356	color=blue
chr1	165452	166649	5.864028888	color=blue
chr1	166772	167198	5.606757803	color=blue
chr1	167315	170177	8.521753884	color=blue
chr1	170173	170422	1.873504284	color=blue
chr1	170921	172886	5.547121056	color=blue
chr1	172995	174351	5.077796567	color=blue
chr1	174333	174519	-2.844473129	color=blue
chr1	174472	175336	6.250141153	color=blue
chr1	175367	177134	11.70028569	color=blue
chr1	177353	178679	9.304493379	color=blue
chr1	178748	180029	7.293612565	color=blue
chr1	180028	180871	6.485798574	color=blue
chr1	180946	182479	8.905411569	color=blue
chr1	182554	183598	7.272517904	color=blue
chr1	184128	185463	5.417957571	color=blue
chr1	185579	186482	4.93915052	color=blue
chr1	186595	188053	5.206826901	color=blue
chr1	188613	188979	8.389155753	color=blue
chr1	189334	190240	8.72276316	color=blue
chr1	190276	190951	7.848866615	color=blue
chr1	190893	191640	7.831919092	color=blue
chr1	191866	192427	6.09842591	color=blue
chr1	192427	193081	6.409159029	color=blue
chr1	194135	194339	-0.962400318	color=blue
chr1	194345	195233	3.38006204	color=blue
chr1	195573	198924	8.884171932	color=blue
chr1	198977	200834	7.375558468	color=blue
chr1	201420	201999	8.753261375	color=blue
chr1	201989	202283	2.731168804	color=blue
chr1	202243	202750	3.567598717	color=blue
chr1	203162	204035	6.882978002	color=blue
chr1	204143	204344	3.166059786	color=blue
chr1	204346	204583	4.455521852	color=blue
chr1	204587	205394	7.664511347	color=blue
chr1	205521	206295	6.923549533	color=blue
chr1	206365	206671	4.058492809	color=blue
chr1	206683	207934	7.233243323	color=blue
chr1	207930	208149	3.008292751	color=blue
chr1	208145	208379	4.965545477	color=blue
chr1	208444	209203	6.428766518	color=blue
chr1	209370	211734	5.589107365	color=blue
chr1	211747	211939	1.568604272	color=blue
chr1	211987	212302	4.647862594	color=blue
chr1	212330	212990	5.591812762	color=blue
chr1	213060	214182	7.170052085	color=blue
chr1	214349	215528	8.383024345	color=blue
chr1	215821	216877	9.13978424	color=blue
chr1	217003	217714	11.03222505	color=blue
chr1	217888	218623	4.771775027	color=blue
chr1	218619	219642	5.03982762	color=blue
chr1	219687	220431	5.282124708	color=blue
chr1	220545	220752	0.292791778	color=blue
chr1	220948	221137	-0.487982497	color=blue
chr1	221042	222302	7.751057793	color=blue
chr1	222298	222811	5.708821967	color=blue
chr1	222803	223274	5.895972296	color=blue
chr1	223270	223501	1.088850548	color=blue
chr1	223497	224241	6.264395397	color=blue
chr1	224488	225541	7.701767834	color=blue
chr1	225559	226801	8.278058623	color=blue
chr1	226816	227590	7.327033556	color=blue
chr1	227547	228750	7.771739449	color=blue
chr1	228801	229881	8.17973582	color=blue
chr1	229873	232999	9.808618021	color=blue
chr1	232995	233937	7.890764481	color=blue
chr1	234033	234213	-0.216390383	color=blue
chr1	234409	237007	7.695042768	color=blue
chr1	237012	237240	-0.713301562	color=blue
chr1	237293	237866	5.269694304	color=blue
chr1	237956	240077	7.640002207	color=blue
chr1	240138	240342	7.934895117	color=blue
chr1	240468	241200	4.647005186	color=blue
chr1	241249	241498	1.901510741	color=blue
chr1	241661	242603	10.29982698	color=blue
chr1	242636	243881	9.620741376	color=blue
chr1	243960	244779	4.795895041	color=blue
chr1	244808	245051	1.55530622	color=blue
chr1	245139	245880	5.384877331	color=blue
chr1	245978	246968	8.561458287	color=blue
chr1	247374	247635	-0.752917199	color=blue
chr1	248021	249659	11.71871366	color=blue
chr1	249731	250694	7.372572646	color=blue
chr1	250696	251614	7.131473934	color=blue
chr1	251626	252694	7.407858142	color=blue
chr1	252686	253634	7.239138027	color=blue
chr1	253646	253859	3.373479539	color=blue
chr1	254077	254497	10.94944821	color=blue
chr1	254557	255229	8.979629477	color=blue
chr1	255444	256122	10.18492169	color=blue
chr1	256195	257704	7.323795403	color=blue
chr1	257743	259054	7.827177656	color=blue
chr1	259135	260950	9.813836343	color=blue
chr1	260970	261279	4.540838805	color=blue
chr1	261420	262314	10.50956131	color=blue
chr1	262306	262720	7.587042272	color=blue
chr1	262825	263428	6.694621173	color=blue
chr1	263427	264018	6.768204385	color=blue
chr1	264147	264522	6.106607411	color=blue
chr1	264538	265171	6.796581252	color=blue
chr1	265173	265989	7.473158207	color=blue
chr1	266017	266920	7.28215724	color=blue
chr1	266936	267674	6.821785166	color=blue
chr1	267826	269044	8.246061061	color=blue
chr1	269172	269949	9.221095983	color=blue
chr1	269945	270143	-0.008714366	color=blue
chr1	270126	270549	4.121376002	color=blue
chr1	270535	270883	3.104033104	color=blue
chr1	271240	271474	1.874905725	color=blue
chr1	271801	272008	-0.436112164	color=blue
chr1	272049	272598	2.878688292	color=blue
chr1	272606	273089	3.048706516	color=blue
chr1	273073	274105	2.730301014	color=blue
chr1	274101	274458	-0.064685514	color=blue
chr1	274469	274676	-0.911362324	color=blue
chr1	274688	275549	5.273834258	color=blue
chr1	275564	275738	0.16400073	color=blue
chr1	275816	276137	6.469185002	color=blue
chr1	276269	276506	2.124514792	color=blue
chr1	276841	277105	3.688811933	color=blue
chr1	277146	277392	2.627536602	color=blue
chr1	277539	278013	7.776146657	color=blue
chr1	277975	278497	8.414259351	color=blue
chr1	278565	279294	7.929028355	color=blue
chr1	279673	280777	8.452058649	color=blue
chr1	280781	281960	8.564233356	color=blue
chr1	281925	282270	4.623813763	color=blue
chr1	282762	283686	6.931004324	color=blue
chr1	284136	284838	5.922538125	color=blue
chr1	285269	285461	-0.321931038	color=blue
chr1	285528	285738	-0.840478786	color=blue
chr1	285715	285955	1.076239211	color=blue
chr1	286034	286250	-1.04017601	color=blue
chr1	286580	286769	2.237168863	color=blue
chr1	286897	287365	3.077796812	color=blue
chr1	287525	287900	3.806927481	color=blue
chr1	288323	288752	2.443979533	color=blue
chr1	289074	289371	4.693001592	color=blue
chr1	289370	290267	6.472578295	color=blue
chr1	290381	290774	4.525245096	color=blue
chr1	290957	292193	6.293156563	color=blue
chr1	292775	294053	6.69951855	color=blue
chr1	294554	295205	4.719529906	color=blue
chr1	295334	295943	3.574701943	color=blue
chr1	295962	296697	4.445598927	color=blue
chr1	296681	297182	4.600510793	color=blue
chr1	297183	298443	6.764304278	color=blue
chr1	298439	299063	7.078240074	color=blue
chr1	299417	299657	4.027146712	color=blue
chr1	299699	300059	7.648177957	color=blue
chr1	300617	301154	5.16674911	color=blue
chr1	301395	302766	3.779496334	color=blue
chr1	302902	303313	6.642744795	color=blue
chr1	303464	303770	4.92875158	color=blue
chr1	304070	305027	8.199823718	color=blue
chr1	305227	305602	5.928325903	color=blue
chr1	305647	306136	5.728837578	color=blue
chr1	307167	308259	8.464251497	color=blue
chr1	309002	310532	7.198980672	color=blue
chr1	310872	312003	6.282363525	color=blue
chr1	312052	312271	2.149242383	color=blue
chr1	312513	312849	3.813629443	color=blue
chr1	313396	314320	9.108288261	color=blue
chr1	314640	315042	4.246450494	color=blue
chr1	315054	315414	3.243502241	color=blue
chr1	315586	316339	5.247130968	color=blue
chr1	316351	316789	3.882002215	color=blue
chr1	316884	318123	8.97913451	color=blue
chr1	318064	318922	8.655053151	color=blue
chr1	318938	320054	8.313016981	color=blue
chr1	320264	321806	6.706092778	color=blue
chr1	321805	322147	3.190452362	color=blue
chr1	322435	323851	8.104889823	color=blue
chr1	324022	324769	6.489860833	color=blue
chr1	324765	325974	7.357904012	color=blue
chr1	326007	326268	1.490917651	color=blue
chr1	326409	327426	7.141731601	color=blue
chr1	327541	329641	4.849125283	color=blue
chr1	329706	330765	4.792813124	color=blue
chr1	330691	330973	1.830605672	color=blue
chr1	331016	332000	3.470064198	color=blue
chr1	332014	332842	3.58451465	color=blue
chr1	332982	334599	5.431305404	color=blue
chr1	334809	335901	4.173362312	color=blue
chr1	335897	336080	-3.169935447	color=blue
chr1	336137	336389	1.907977271	color=blue
chr1	336704	338708	6.810919377	color=blue
chr1	338675	340910	9.760038	color=blue
chr1	340815	341379	7.948030957	color=blue
chr1	341473	342484	7.353815616	color=blue
chr1	342428	344012	7.47217064	color=blue
chr1	343972	345169	8.739790843	color=blue
chr1	345104	346175	8.070047558	color=blue
chr1	346196	347420	8.564313162	color=blue
chr1	347713	348559	7.262209352	color=blue
chr1	348586	349822	7.707397324	color=blue
chr1	350100	351348	8.751138834	color=blue
chr1	351320	352013	8.663749134	color=blue
chr1	352009	352639	8.875290077	color=blue
chr1	352631	353219	10.58146036	color=blue
chr1	353328	354060	6.748730264	color=blue
chr1	354393	354840	8.616472295	color=blue
chr1	354937	356965	9.048394422	color=blue
chr1	357059	358484	6.890033407	color=blue
chr1	358854	360549	9.589476768	color=blue
chr1	360545	360782	4.033240768	color=blue
chr1	360758	361037	5.445292432	color=blue
chr1	361297	362026	8.249441152	color=blue
chr1	362022	363051	8.640670185	color=blue
chr1	363064	363763	7.964449149	color=blue
chr1	364254	365310	6.179703992	color=blue
chr1	365504	367667	7.538873935	color=blue
chr1	367869	368613	8.221155207	color=blue
chr1	368693	369752	5.032453703	color=blue
chr1	369727	369940	-1.82454665	color=blue
chr1	369936	371547	5.465948411	color=blue
chr1	371812	372049	3.474337264	color=blue
chr1	372024	372693	6.572907105	color=blue
chr1	372689	373124	6.638150226	color=blue
chr1	373126	373858	6.420161205	color=blue
chr1	373799	374387	6.737969993	color=blue
chr1	374478	375153	6.847312953	color=blue
chr1	375205	375436	7.368776723	color=blue
chr1	375593	376076	3.760477993	color=blue
chr1	376277	376472	1.352835131	color=blue
chr1	376570	377203	4.620195972	color=blue
chr1	377338	378088	6.547124045	color=blue
chr1	378194	378440	5.477239268	color=blue
chr1	378589	379228	7.388862779	color=blue
chr1	379561	381979	7.712685922	color=blue
chr1	382238	383387	7.20284049	color=blue
chr1	383735	384602	7.828136867	color=blue
chr1	384662	385598	8.649920137	color=blue
chr1	385566	387906	12.08766036	color=blue
chr1	388001	388277	10.27054809	color=blue
chr1	388276	389998	12.60710881	color=blue
chr1	390028	390250	2.408322485	color=blue
chr1	390698	392672	9.533721311	color=blue
chr1	392928	395814	8.671008822	color=blue
chr1	395786	397115	7.522440579	color=blue
chr1	397425	398232	8.070781344	color=blue
chr1	398455	399322	8.403705795	color=blue
chr1	399535	399730	-0.123298023	color=blue
chr1	400056	401265	3.557804063	color=blue
chr1	401283	402060	3.62280781	color=blue
chr1	402132	402450	0.009538794	color=blue
chr1	402487	403069	5.366554802	color=blue
chr1	403231	404389	5.13726636	color=blue
chr1	404398	405166	4.674702872	color=blue
chr1	405288	406440	8.323146405	color=blue
chr1	406630	406885	9.968665778	color=blue
chr1	406985	408035	7.196537551	color=blue
chr1	408015	408177	-3.837909718	color=blue
chr1	408272	409178	8.83394968	color=blue
chr1	409304	409748	7.314150415	color=blue
chr1	409887	410850	8.640594834	color=blue
chr1	410906	411671	5.3587154	color=blue
chr1	412137	413379	6.56688503	color=blue
chr1	413420	413993	3.392093773	color=blue
chr1	414103	414568	6.558343275	color=blue
chr1	414643	415360	8.41065229	color=blue
chr1	415402	416548	7.802405734	color=blue
chr1	416544	416856	5.098625366	color=blue
chr1	416836	417040	0.119803599	color=blue
chr1	417097	417697	12.109532	color=blue
chr1	417761	418232	10.92034351	color=blue
chr1	418337	419006	6.924381385	color=blue
chr1	419045	420719	10.11220381	color=blue
chr1	420715	420949	4.224682184	color=blue
chr1	421320	422187	7.602082207	color=blue
chr1	422231	422789	7.850425876	color=blue
chr1	422907	423537	5.31678972	color=blue
chr1	423699	424818	10.88091145	color=blue
chr1	424821	425799	10.72220732	color=blue
chr1	425855	427202	12.22652937	color=blue
chr1	427206	428619	12.46105568	color=blue
chr1	428666	429275	8.108000596	color=blue
chr1	429406	429580	-3.329872333	color=blue
chr1	429636	429936	0.817101154	color=blue
chr1	429833	430481	6.04996568	color=blue
chr1	430506	431334	5.417747222	color=blue
chr1	431534	431774	4.771160874	color=blue
chr1	431802	432264	8.760184957	color=blue
chr1	432693	434166	8.950105642	color=blue
chr1	434347	435313	7.280653688	color=blue
chr1	435300	435603	5.543592433	color=blue
chr1	435744	435945	4.727704683	color=blue
chr1	435986	436862	7.791592353	color=blue
chr1	436891	437077	3.741915166	color=blue
chr1	437198	439040	9.548956257	color=blue
chr1	439049	439355	4.723421092	color=blue
chr1	439367	439652	4.846711147	color=blue
chr1	439850	440471	6.370663253	color=blue
chr1	440494	441094	4.504482524	color=blue
chr1	441239	442571	6.668308629	color=blue
chr1	442607	443120	7.949849283	color=blue
chr1	443177	443624	8.098223912	color=blue
chr1	443754	444960	7.257276634	color=blue
chr1	445032	448476	11.31037648	color=blue
chr1	448500	449460	7.086700141	color=blue
chr1	449870	450917	9.408286477	color=blue
chr1	451018	452089	8.710925524	color=blue
chr1	452122	453982	8.982219131	color=blue
chr1	453981	454602	6.325445952	color=blue
chr1	454606	454939	6.269453006	color=blue
chr1	455055	455958	8.963064972	color=blue
chr1	456008	456476	7.915962975	color=blue
chr1	456690	457026	7.261480245	color=blue
chr1	457049	457472	7.83589526	color=blue
chr1	457582	458005	3.42071864	color=blue
chr1	458098	459151	7.292167124	color=blue
chr1	459225	459618	5.277256704	color=blue
chr1	459629	459863	3.220772558	color=blue
chr1	459903	460284	5.54919304	color=blue
chr1	460297	460837	8.177118654	color=blue
chr1	460862	461147	6.286465382	color=blue
chr1	461193	461583	5.661530147	color=blue
chr1	461954	462545	5.211486499	color=blue
chr1	462548	463079	5.022524155	color=blue
chr1	463108	464350	6.989843399	color=blue
chr1	464456	465260	5.605028812	color=blue
chr1	465259	466273	6.854358829	color=blue
chr1	466299	467505	7.742359508	color=blue
chr1	467628	468183	9.142075041	color=blue
chr1	468246	468420	4.870243934	color=blue
chr1	468459	469305	8.285595789	color=blue
chr1	469347	469968	8.307789797	color=blue
chr1	470046	470967	6.802467947	color=blue
chr1	470950	471346	4.682043016	color=blue
chr1	471379	473065	7.852862492	color=blue
chr1	473335	474328	8.733640968	color=blue
chr1	474346	474745	7.086679015	color=blue
chr1	474745	476962	9.046606118	color=blue
chr1	477039	478980	7.934734728	color=blue
chr1	479087	480560	7.702017908	color=blue
chr1	480553	480994	5.217516282	color=blue
chr1	480987	481962	6.696708829	color=blue
chr1	481962	483318	7.792803578	color=blue
chr1	483596	484454	5.58307772	color=blue
chr1	484651	485563	4.05505799	color=blue
chr1	485700	486480	7.729520144	color=blue
chr1	486466	487180	7.659881824	color=blue
chr1	487198	487930	7.244680829	color=blue
chr1	487931	488294	4.9846447	color=blue
chr1	488558	489833	9.762317833	color=blue
chr1	489858	490992	10.90015858	color=blue
chr1	491225	492182	5.821495113	color=blue
chr1	492233	492602	2.337799476	color=blue
chr1	492559	492952	3.13321186	color=blue
chr1	493036	493852	3.856988958	color=blue
chr1	493943	494186	0.928924005	color=blue
chr1	494237	495092	9.057312639	color=blue
chr1	495095	495773	8.107933706	color=blue
chr1	495776	496211	7.106879268	color=blue
chr1	496217	496487	6.627772487	color=blue
chr1	496526	497309	7.08378086	color=blue
chr1	497363	497897	9.208938426	color=blue
chr1	498248	501026	10.18229235	color=blue
chr1	501220	501703	6.629546403	color=blue
chr1	501699	502617	7.51887031	color=blue
chr1	502792	503332	7.975261197	color=blue
chr1	503411	504776	7.888197923	color=blue
chr1	504929	505889	5.915867847	color=blue
chr1	505854	507138	6.244676193	color=blue
chr1	507138	508233	6.503720322	color=blue
chr1	508225	511420	8.04031588	color=blue
chr1	511419	512190	5.62678124	color=blue
chr1	512186	513128	6.19589849	color=blue
chr1	513099	513819	5.786574388	color=blue
chr1	513794	514439	6.686176253	color=blue
chr1	514880	515057	-2.303265363	color=blue
chr1	515199	516186	7.276175999	color=blue
chr1	516319	517798	7.513390494	color=blue
chr1	517817	520091	7.733163067	color=blue
chr1	520071	520599	5.525470024	color=blue
chr1	520721	523868	9.231934583	color=blue
chr1	523864	524386	6.340898378	color=blue
chr1	524370	524685	4.812926653	color=blue
chr1	524842	525676	7.59333896	color=blue
chr1	525842	527567	7.262893271	color=blue
chr1	527670	530343	5.285754673	color=blue
chr1	530401	530587	2.228599643	color=blue
chr1	530598	531306	9.430986367	color=blue
chr1	531338	531626	6.754949452	color=blue
chr1	531594	532254	8.655204658	color=blue
chr1	532257	532458	4.874186884	color=blue
chr1	532493	533720	7.337928137	color=blue
chr1	533716	536131	8.51739894	color=blue
chr1	536131	536620	5.020695749	color=blue
chr1	536630	537587	7.722048923	color=blue
chr1	537570	538920	7.677593439	color=blue
chr1	538925	540020	7.532959346	color=blue
chr1	539958	540774	6.96169593	color=blue
chr1	540770	542747	8.469719965	color=blue
chr1	542751	543633	7.186590912	color=blue
chr1	543629	544286	6.531077262	color=blue
chr1	544345	544993	5.607676658	color=blue
chr1	545189	545375	5.272007916	color=blue
chr1	545612	545975	6.612811498	color=blue
chr1	545986	547669	10.13224566	color=blue
chr1	547822	549940	8.047628506	color=blue
chr1	550029	550626	10.08968475	color=blue
chr1	550564	551599	9.787565882	color=blue
chr1	551613	552555	8.240013809	color=blue
chr1	552558	553299	7.584185727	color=blue
chr1	553361	553604	8.029945113	color=blue
chr1	553747	554488	6.461620369	color=blue
chr1	554581	558145	9.257098405	color=blue
chr1	558166	559159	7.175916355	color=blue
chr1	559280	559613	5.455809904	color=blue
chr1	559627	560968	9.732520597	color=blue
chr1	561005	561335	8.088773341	color=blue
chr1	561334	561586	7.160058738	color=blue
chr1	561572	562025	5.807870849	color=blue
chr1	562031	562565	6.596711756	color=blue
chr1	562561	563299	6.574321858	color=blue
chr1	563406	563784	8.612493869	color=blue
chr1	563841	564435	8.226263237	color=blue
chr1	564445	565300	7.998704361	color=blue
chr1	565375	566182	7.003125606	color=blue
chr1	566165	567764	7.650230391	color=blue
chr1	567760	568039	3.671448101	color=blue
chr1	568159	569320	8.562772125	color=blue
chr1	569337	570240	8.310476899	color=blue
chr1	570224	570413	-1.497544147	color=blue
chr1	570390	571287	6.579425027	color=blue
chr1	571338	573453	9.35765867	color=blue
chr1	573472	574795	7.794970495	color=blue
chr1	574724	575738	9.611447105	color=blue
chr1	575750	576314	8.096956004	color=blue
chr1	576271	577732	10.07084149	color=blue
chr1	577760	578540	9.714060717	color=blue
chr1	578710	579154	7.558087881	color=blue
chr1	579157	579610	7.355960657	color=blue
chr1	579615	579924	6.207498577	color=blue
chr1	579956	581546	10.06660088	color=blue
chr1	581558	582578	8.305425035	color=blue
chr1	582543	583347	8.524179561	color=blue
chr1	583360	584641	9.38691674	color=blue
chr1	584647	585091	6.928660169	color=blue
chr1	585050	585740	8.139992265	color=blue
chr1	585736	587044	8.91896128	color=blue
chr1	587055	587478	6.662542965	color=blue
chr1	587498	588359	8.286995842	color=blue
chr1	588389	588629	5.077662375	color=blue
chr1	588618	589047	6.897192819	color=blue
chr1	589050	590079	7.865657481	color=blue
chr1	590068	591256	8.441140792	color=blue
chr1	591278	591638	5.883552587	color=blue
chr1	591659	592328	7.429088104	color=blue
chr1	592296	592989	7.034127209	color=blue
chr1	592994	593273	5.055439616	color=blue
chr1	593276	594053	6.594928051	color=blue
chr1	594085	595138	7.496617902	color=blue
chr1	595157	597197	7.997094067	color=blue
chr1	597193	598324	7.293149774	color=blue
chr1	598320	599193	6.608143249	color=blue
chr1	599200	600259	7.318231733	color=blue
chr1	600274	602320	8.717702171	color=blue
chr1	602351	602804	5.25907116	color=blue
chr1	602840	603476	6.08797205	color=blue
chr1	603472	603973	5.697594917	color=blue
chr1	604058	604823	7.716479753	color=blue
chr1	604846	605092	5.312768309	color=blue
chr1	605101	605575	6.863996967	color=blue
chr1	605668	606442	11.64961377	color=blue
chr1	606561	607485	9.339138934	color=blue
chr1	607618	608341	7.630287671	color=blue
chr1	608343	608901	7.547029128	color=blue
chr1	609057	609834	7.679517515	color=blue
chr1	609839	610634	7.599438671	color=blue
chr1	610645	611800	8.207458481	color=blue
chr1	611806	613078	9.075370103	color=blue
chr1	613108	614812	9.445351702	color=blue
chr1	614901	619245	9.991532212	color=blue
chr1	619550	620024	9.151044719	color=blue
chr1	620048	621197	9.462150982	color=blue
chr1	621209	621500	6.059029813	color=blue
chr1	621489	621792	5.855107762	color=blue
chr1	621811	624037	10.26819698	color=blue
chr1	624033	624312	5.700043772	color=blue
chr1	624321	624708	7.086866027	color=blue
chr1	624787	625696	6.573710436	color=blue
chr1	625729	626713	7.962956387	color=blue
chr1	626804	627074	10.72001908	color=blue
chr1	627228	629367	10.72619356	color=blue
chr1	629468	630431	5.173343247	color=blue
chr1	630438	631686	7.29036709	color=blue
chr1	631708	632026	1.449717395	color=blue
chr1	632151	633057	2.799800182	color=blue
chr1	633053	633662	3.366265788	color=blue
chr1	633745	634822	10.7730146	color=blue
chr1	634851	636087	10.49158706	color=blue
chr1	636103	636985	10.41073824	color=blue
chr1	637128	638793	10.78606077	color=blue
